model,split,fold,code,basin,domain,n,kge,kge_raw,kge_ss,kge_ss_raw,nse,nse_raw,lognse,lognse_raw,pbias,pbias_raw,kge_r,kge_r_raw,kge_beta,kge_beta_raw,kge_gamma,kge_gamma_raw,peak_timing_err,peak_timing_err_raw,crps,crps_raw
stacked,temporal,,16096,NARYN,core,320,0.8419856647240278,0.5940534616365957,0.8882669920016754,0.7129524499240317,0.7392596242284195,0.49424247304848234,0.9011122864717225,0.6237853855377702,7.446180825644647,-32.92440723631977,0.9065742734457158,0.7913117008678566,1.0744618082564468,0.6707559276368024,1.1034195478702726,0.8866857174568826,41.25,50.5,,
stacked,temporal,,16100,NARYN,core,133,0.7880326128411855,0.6463657671043416,0.8501164231496079,0.7499428358597771,0.8845966983483725,0.5701696520403434,0.7985076875480536,0.6437387430193258,-14.612197822590618,16.508548844196582,0.9542072722984999,0.7847920480172781,0.8538780217740937,1.1650854884419657,1.1465659127762617,0.7730870440345443,5.857142857142857,1.4285714285714286,,
stacked,temporal,,16101,SYR_DARYA,core,115,0.5929139603334663,0.6177884302705322,0.7121467008254182,0.7297356071963385,0.40753288553043854,0.7354113311538025,0.2848018299023607,0.17065688605246132,21.939220717394917,-22.023286754583005,0.7622945716025439,0.9442068015614934,1.219392207173949,0.77976713245417,0.7528518006678835,1.3073601911367283,10.0,57.333333333333336,,
stacked,temporal,,16105,NARYN,core,418,0.422368143675135,0.5412067706366082,0.5915525973633144,0.6755841963546706,0.313777175554521,-0.35198300763143786,0.40143939187264477,0.31743200327446364,-10.35032214113298,20.117995092235386,0.58821903246965,0.6692178152862975,0.89649677858867,1.2011799509223537,0.6083597577130823,1.2461727054988008,23.166666666666668,15.416666666666666,,
stacked,temporal,,16107,SYR_DARYA,core,141,-0.04896321690007022,0.2281469774207765,0.2582709961147051,0.4542174936548977,-2.3109602382437857,0.004648754031826963,0.03626098529539379,-2.2858157288391716,103.67121548932215,-68.94368836982595,0.8972554808860761,0.8528818112826251,2.036712154893222,0.3105631163017405,1.1224553065328098,1.3143089410271918,28.6,46.8,,
stacked,temporal,,16121,SYR_DARYA,core,370,0.6746039588591204,0.3354654087105067,0.7699102527380273,0.5301030841661685,0.6483683018126012,0.09731055533477506,0.66095567046919,-1.0457837838303914,24.442906091064586,-62.149779741043005,0.8591242821829275,0.7729102051628515,1.2444290609106459,0.37850220258956996,0.8378548492799698,1.0614567808715998,10.916666666666666,41.5,,
stacked,temporal,,16124,SYR_DARYA,core,218,0.5899996922922306,0.5596962078122273,0.7100860021312652,0.6886582027618735,0.09580028463372492,0.40195250932864934,0.7509454481958715,0.3767650765401346,36.27941714783191,-31.85273861196777,0.9014215545198148,0.7717854792060922,1.362794171478319,0.6814726138803223,1.1635938004587454,1.2008130130382644,7.666666666666667,13.416666666666666,,
stacked,temporal,,16127,SYR_DARYA,core,334,0.24111933332307234,0.4222617753616641,0.46339033448137645,0.5914773836075558,-0.534146199967108,-0.24150333548413982,0.6919384655032677,0.2837809757540133,74.66522282235553,35.285126478151184,0.945666212054883,0.5517985687812832,1.7466522282235553,1.3528512647815116,1.1243308321871661,0.9083871286126356,31.5,49.9,,
stacked,temporal,,16133,SYR_DARYA,core,141,0.6129379254073359,0.5016881488526854,0.726305782315394,0.6476403109081124,0.06725036662468142,-0.3287602708198809,0.4364689516871939,-0.501971266269452,26.970351220443867,13.952436492858505,0.7287106297671251,0.5542613754263372,1.2697035122044389,1.1395243649285853,1.0589842579949702,1.173679967608005,8.571428571428571,32.142857142857146,,
stacked,temporal,,16134,SYR_DARYA,core,364,0.7191942174490583,0.12679790114370182,0.8014403269618341,0.38255287455238557,0.5423356311443808,-2.7822084993781444,0.16188343264974503,-0.47741647996399994,-12.777062736184883,59.81223660749601,0.7692333363905879,0.43451841726620744,0.8722293726381514,1.5981223660749602,1.096297981620524,1.291482624245118,39.63636363636363,23.0,,
