model,split,fold,code,basin,domain,n,kge,kge_raw,kge_ss,kge_ss_raw,nse,nse_raw,lognse,lognse_raw,pbias,pbias_raw,kge_r,kge_r_raw,kge_beta,kge_beta_raw,kge_gamma,kge_gamma_raw,peak_timing_err,peak_timing_err_raw,crps,crps_raw
lgbm,temporal,,16093,NARYN,core,156,0.8726925610884744,0.6783861855728106,0.9099800466501681,0.7725846908952625,0.8700323657241875,0.7407080781966799,0.7860194797822202,0.6008078254629285,-10.617981306818171,8.320784503011659,0.9415678484033719,0.8688429453026569,0.8938201869318181,1.0832078450301166,0.9610293064110162,0.718380172645872,14.2,8.2,,
lgbm,temporal,,16096,NARYN,core,320,0.8554686810678442,0.5940534616365957,0.8978009242892371,0.7129524499240317,0.8576457652484831,0.49424247304848234,0.9192008408646125,0.6237853855377702,-12.605309255667736,-32.92440723631977,0.9381934280867755,0.7913117008678566,0.8739469074433227,0.6707559276368024,0.9656507980077892,0.8866857174568826,39.5,50.5,,
lgbm,temporal,,16100,NARYN,core,133,0.9447978155353725,0.6463657671043416,0.9609661610287512,0.7499428358597771,0.9260589715998939,0.5701696520403434,0.9234507792759381,0.6437387430193258,-4.063557825170972,16.508548844196582,0.9634013155032457,0.7847920480172781,0.9593644217482901,1.1650854884419657,0.9924788802081764,0.7730870440345443,1.4285714285714286,1.4285714285714286,,
lgbm,temporal,,16101,SYR_DARYA,core,115,0.8599248392790975,0.6177884302705322,0.9009519039784543,0.7297356071963385,0.8375475017942974,0.7354113311538025,0.8506976388294722,0.17065688605246132,0.7090901250155263,-22.023286754583005,0.9154950965291223,0.9442068015614934,1.0070909012501552,0.77976713245417,0.8885114756585913,1.3073601911367283,59.0,57.333333333333336,,
lgbm,temporal,,16105,NARYN,core,418,0.5816960773123948,0.5412067706366082,0.7042144596706611,0.6755841963546706,0.4933209961050612,-0.35198300763143786,0.6370966668005721,0.31743200327446364,-5.263963654176059,20.117995092235386,0.7092050065811878,0.6692178152862975,0.9473603634582394,1.2011799509223537,0.7039501525027546,1.2461727054988008,20.5,15.416666666666666,,
lgbm,temporal,,16107,SYR_DARYA,core,141,0.8779854651886909,0.2281469774207765,0.9137226950316013,0.4542174936548977,0.8007357390568675,0.004648754031826963,0.8604906028780117,-2.2858157288391716,4.873240394966801,-68.94368836982595,0.9207519960811645,0.8528818112826251,1.048732403949668,0.3105631163017405,1.0789458889707804,1.3143089410271918,30.6,46.8,,
lgbm,temporal,,16121,SYR_DARYA,core,370,0.7179863578966728,0.3354654087105067,0.8005862412816213,0.5301030841661685,0.661772499222272,0.09731055533477506,0.7659139678392517,-1.0457837838303914,-19.87332212057817,-62.149779741043005,0.8502675308651396,0.7729102051628515,0.8012667787942181,0.37850220258956996,0.8672709948491459,1.0614567808715998,11.0,41.5,,
lgbm,temporal,,16124,SYR_DARYA,core,218,0.8776874542177173,0.5596962078122273,0.9135119694531578,0.6886582027618735,0.7980207401767256,0.40195250932864934,0.8858225192895061,0.3767650765401346,3.8414151999379045,-31.85273861196777,0.9182383939257679,0.7717854792060922,1.038414151999379,0.6814726138803223,1.0824606060738926,1.2008130130382644,9.25,13.416666666666666,,
lgbm,temporal,,16127,SYR_DARYA,core,334,0.5299561342529991,0.4222617753616641,0.6676287950751566,0.5914773836075558,0.5705821796868928,-0.24150333548413982,0.7066889291347376,0.2837809757540133,45.795526817571066,35.285126478151184,0.9362851953892063,0.5517985687812832,1.4579552681757106,1.3528512647815116,0.9153913021616225,0.9083871286126356,9.1,49.9,,
lgbm,temporal,,16133,SYR_DARYA,core,141,0.7690305020347257,0.5016881488526854,0.8366799017415021,0.6476403109081124,0.5277367831537011,-0.3287602708198809,0.7792153665509427,-0.501971266269452,4.158613972092989,13.952436492858505,0.772949439332687,0.5542613754263372,1.04158613972093,1.1395243649285853,0.9919040211153349,1.173679967608005,4.285714285714286,32.142857142857146,,
